STATE,GAME_NAME,GAME_NUMBER,PRIZE_ORDER,PRIZE,PRIZE_ODDS,TOTAL_PRIZES,REMAINING_PRIZES
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",1,"$1,000,000 ","3,024,000",10,3
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",2,"$20,000 ","144,000",210,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",3,"$10,000 ","144,000",210,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",4,"$10,000 ","144,000",210,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",5,"$10,000 ","144,000",210,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",6,"$1,000 ","36,000",840,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",7,"$1,000 ","36,000",840,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",8,"$1,000 ","48,000",630,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",9,"$1,000 ","48,000",630,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",10,"$500 ","4,800",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",11,"$500 ","4,800",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",12,"$500 ","5,760",5,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",13,"$500 ","5,760",5,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",14,"$500 ","5,760",5,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",15,"$200 ","4,500",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",16,"$200 ","4,500",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",17,"$200 ","4,500",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",18,"$200 ","4,500",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",19,"$200 ","4,800",6,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",20,"$100 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",21,"$100 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",22,"$100 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",23,"$100 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",24,"$100 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",25,"$50 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",26,"$50 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",27,"$50 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",28,"$50 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",29,"$50 ","1,500",20,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",30,"$40 ",500,60,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",31,"$40 ",500,60,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",32,"$40 ",750,40,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",33,"$40 ",750,40,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",34,"$20 ",250,120,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",35,"$20 ",250,120,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",36,"$20 ",250,120,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",37,"$20 ",250,120,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",38,"$20 ",250,120,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",39,"$10 ",37.50,806,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",40,"$10 ",37.50,806,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",41,"$10 ",37.50,806,
MA,"$1,000,000 Money Mania 2008","6 98720 00232 1",42,"$5 ",10.71,2,
MA,"$1,000,000 Pinball Wizard 2007",,1,"$1,000,000","3,024,000",10,
MA,"$1,000,000 Pinball Wizard 2007",,2,"$10,000","144,000",210,
MA,"$1,000,000 Pinball Wizard 2007",,3,"$10,000","144,000",210,
MA,"$1,000,000 Pinball Wizard 2007",,4,"$10,000","144,000",210,
MA,"$1,000,000 Pinball Wizard 2007",,5,"$1,000","14,400",2,
MA,"$1,000,000 Pinball Wizard 2007",,6,"$1,000","28,800",1,
MA,"$1,000,000 Pinball Wizard 2007",,7,"$1,000","14,400",2,
MA,"$1,000,000 Pinball Wizard 2007",,8,"$1,000","14,400",2,
MA,"$1,000,000 Pinball Wizard 2007",,9,$500,"4,800",6,
MA,"$1,000,000 Pinball Wizard 2007",,10,$500,"4,800",6,
MA,"$1,000,000 Pinball Wizard 2007",,11,$500,"5,760",5,
MA,"$1,000,000 Pinball Wizard 2007",,12,$500,"5,760",5,
MA,"$1,000,000 Pinball Wizard 2007",,13,$500,"5,760",5,
MA,"$1,000,000 Pinball Wizard 2007",,14,$200,"4,500",6,
MA,"$1,000,000 Pinball Wizard 2007",,15,$200,"4,500",6,
MA,"$1,000,000 Pinball Wizard 2007",,16,$200,"4,500",6,
MA,"$1,000,000 Pinball Wizard 2007",,17,$200,"4,500",6,
MA,"$1,000,000 Pinball Wizard 2007",,18,$200,"4,800",6,
MA,"$1,000,000 Pinball Wizard 2007",,19,$100,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,20,$100,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,21,$100,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,22,$100,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,23,$100,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,24,$50,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,25,$50,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,26,$50,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,27,$50,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,28,$50,"1,500",20,
MA,"$1,000,000 Pinball Wizard 2007",,29,$40,500,60,
MA,"$1,000,000 Pinball Wizard 2007",,30,$40,500,60,
MA,"$1,000,000 Pinball Wizard 2007",,31,$40,750,40,
MA,"$1,000,000 Pinball Wizard 2007",,32,$40,750,40,
MA,"$1,000,000 Pinball Wizard 2007",,33,$20,250,120,
MA,"$1,000,000 Pinball Wizard 2007",,34,$20,250,120,
MA,"$1,000,000 Pinball Wizard 2007",,35,$20,250,120,
MA,"$1,000,000 Pinball Wizard 2007",,36,$20,250,120,
MA,"$1,000,000 Pinball Wizard 2007",,37,$20,250,120,
MA,"$1,000,000 Pinball Wizard 2007",,38,$10,37.50,806,
MA,"$1,000,000 Pinball Wizard 2007",,39,$10,37.50,806,
MA,"$1,000,000 Pinball Wizard 2007",,40,$10,37.50,806,
MA,"$1,000,000 Pinball Wizard 2007",,41,$5,10.71,2,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",1,"$1,000,000 ","3,024,000",10,3
MA,"$1,000,000 Spin 2009","6 98720 00295 6",2,"$50,000 ","604,800",50,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",3,"$2,000 ","72,000",420,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",4,"$2,000 ","72,000",420,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",5,"$2,000 ","72,000",420,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",6,"$2,000 ","144,000",210,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",7,"$2,000 ","144,000",210,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",8,"$1,000 ","14,400",2,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",9,"$1,000 ","16,000",1,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",10,"$1,000 ","18,000",1,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",11,"$1,000 ","18,000",1,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",12,"$1,000 ","18,000",1,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",13,"$500 ","4,800",6,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",14,"$500 ","5,760",5,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",15,"$500 ","5,760",5,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",16,"$500 ","5,760",5,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",17,"$500 ","5,760",5,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",18,"$200 ","2,880",10,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",19,"$200 ","2,880",10,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",20,"$200 ","4,800",6,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",21,"$200 ","4,800",6,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",22,"$200 ","4,800",6,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",23,"$100 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",24,"$100 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",25,"$100 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",26,"$100 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",27,"$100 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",28,"$50 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",29,"$50 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",30,"$50 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",31,"$50 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",32,"$50 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",33,"$40 ",750,40,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",34,"$40 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",35,"$40 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",36,"$40 ","1,500",20,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",37,"$20 ",250,120,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",38,"$20 ",250,120,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",39,"$20 ",250,120,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",40,"$20 ",214.29,141,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",41,"$20 ",150,201,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",42,"$10 ",50,604,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",43,"$10 ",37.50,806,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",44,"$10 ",30,1,
MA,"$1,000,000 Spin 2009","6 98720 00295 6",45,"$5 ",10.71,2,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",1,"$10,000,000","80,640,000",1,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",2,"$1,000,000","26,880,000",3,10
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",3,"$50,000","6,720,000",12,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",4,"$10,000","1,260,000",64,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",5,"$2,000","168,000",480,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",6,"$4,000,000","8,064,000",10,4
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",7,"$1,000,000","1,612,800",50,10
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",8,"$25,000","1,008,000",80,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",9,"$10,000","168,000",480,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",10,"$10,000","168,000",480,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",11,"$10,000","168,000",480,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",12,"$1,000","9,600",8,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",13,"$1,000","12,000",6,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",14,"$1,000","12,000",6,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",15,"$1,000","14,400",5,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",16,"$1,000","14,400",5,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",17,$533,"1,170.73",68,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",18,$500,"3,600",22,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",19,$500,"3,600",22,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",20,$500,"4,800",16,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",21,$500,"4,800",16,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",22,$500,"4,800",16,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",23,$100,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",24,$100,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",25,$100,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",26,$100,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",27,$100,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",28,$100,320,252,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",29,$40,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",30,$40,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",31,$40,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",32,$40,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",33,$40,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",34,$25,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",35,$25,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",36,$25,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",37,$25,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",38,$25,500,161,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",39,$20,50,1,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",40,$20,25,3,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",41,$20,50,1,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",42,$15,50,1,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",43,$15,50,1,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",44,$15,50,1,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",45,$10,20,4,
MA,"$10,000,000 Hold’Em Poker 2005","6 98720 00197 3",46,$10,20,4,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",1,"$2,000,000 ","4,032,000",10,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",2,"$1,000,000 ","1,612,800",25,11
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",3,"$20,000 ","504,000",80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",4,"$10,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",5,"$10,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",6,"$4,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",7,"$4,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",8,"$4,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",9,"$4,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",10,"$4,000 ","144,000",280,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",11,"$1,000 ","9,600",4,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",12,"$1,000 ","10,285.71",3,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",13,"$1,000 ","14,400",2,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",14,"$1,000 ","14,400",2,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",15,"$1,000 ","14,400",2,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",16,"$500 ","2,666.67",15,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",17,"$500 ","2,880",14,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",18,"$500 ","2,880",14,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",19,"$500 ","3,200",12,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",20,"$500 ","3,200",12,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",21,"$100 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",22,"$100 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",23,"$100 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",24,"$100 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",25,"$100 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",26,"$100 ",250.43,161,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",27,"$50 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",28,"$50 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",29,"$50 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",30,"$50 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",31,"$50 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",32,"$30 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",33,"$30 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",34,"$30 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",35,"$30 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",36,"$30 ",500,80,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",37,"$20 ",50,806,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",38,"$20 ",25,1,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",39,"$20 ",50,806,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",40,"$15 ",50,806,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",41,"$15 ",50,806,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",42,"$15 ",50,806,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",43,"$10 ",20,2,
MA,"$100,000 A Year For Life 2009","6 98720 00286 4",44,"$10 ",20,2,
MA,"$200,000 Payday 2005","6 98720 00186 7",1,"$200,000","1,008,000",30,1
MA,"$200,000 Payday 2005","6 98720 00186 7",2,"$10,000","144,000",210,
MA,"$200,000 Payday 2005","6 98720 00186 7",3,"$10,000","144,000",210,
MA,"$200,000 Payday 2005","6 98720 00186 7",4,"$10,000","144,000",210,
MA,"$200,000 Payday 2005","6 98720 00186 7",5,"$4,000","72,000",420,
MA,"$200,000 Payday 2005","6 98720 00186 7",6,"$4,000","72,000",420,
MA,"$200,000 Payday 2005","6 98720 00186 7",7,"$4,000","144,000",210,
MA,"$200,000 Payday 2005","6 98720 00186 7",8,"$4,000","144,000",210,
MA,"$200,000 Payday 2005","6 98720 00186 7",9,"$1,000","48,000",630,
MA,"$200,000 Payday 2005","6 98720 00186 7",10,"$1,000","48,000",630,
MA,"$200,000 Payday 2005","6 98720 00186 7",11,"$1,000","72,000",420,
MA,"$200,000 Payday 2005","6 98720 00186 7",12,"$1,000","72,000",420,
MA,"$200,000 Payday 2005","6 98720 00186 7",13,$500,"3,600",8,
MA,"$200,000 Payday 2005","6 98720 00186 7",14,$500,"4,800",6,
MA,"$200,000 Payday 2005","6 98720 00186 7",15,$500,"5,760",5,
MA,"$200,000 Payday 2005","6 98720 00186 7",16,$500,"5,760",5,
MA,"$200,000 Payday 2005","6 98720 00186 7",17,$500,"5,760",5,
MA,"$200,000 Payday 2005","6 98720 00186 7",18,$200,"4,500",6,
MA,"$200,000 Payday 2005","6 98720 00186 7",19,$200,"4,800",6,
MA,"$200,000 Payday 2005","6 98720 00186 7",20,$200,"4,800",6,
MA,"$200,000 Payday 2005","6 98720 00186 7",21,$200,"4,800",6,
MA,"$200,000 Payday 2005","6 98720 00186 7",22,$200,"4,800",6,
MA,"$200,000 Payday 2005","6 98720 00186 7",23,$100,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",24,$100,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",25,$100,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",26,$100,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",27,$100,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",28,$50,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",29,$50,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",30,$50,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",31,$50,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",32,$50,"1,500",20,
MA,"$200,000 Payday 2005","6 98720 00186 7",33,$40,500,60,
MA,"$200,000 Payday 2005","6 98720 00186 7",34,$40,500,60,
MA,"$200,000 Payday 2005","6 98720 00186 7",35,$40,750,40,
MA,"$200,000 Payday 2005","6 98720 00186 7",36,$40,750,40,
MA,"$200,000 Payday 2005","6 98720 00186 7",37,$20,250,120,
MA,"$200,000 Payday 2005","6 98720 00186 7",38,$20,250,120,
MA,"$200,000 Payday 2005","6 98720 00186 7",39,$20,250,120,
MA,"$200,000 Payday 2005","6 98720 00186 7",40,$20,250,120,
MA,"$200,000 Payday 2005","6 98720 00186 7",41,$20,250,120,
MA,"$200,000 Payday 2005","6 98720 00186 7",42,$10,37.50,806,
MA,"$200,000 Payday 2005","6 98720 00186 7",43,$10,37.50,806,
MA,"$200,000 Payday 2005","6 98720 00186 7",44,$10,37.50,806,
MA,"$200,000 Payday 2005","6 98720 00186 7",45,$5,10.71,2,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",1,"$25,000 ","1,008,000",30,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",2,"$10,000 ","1,008,000",30,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",3,"$10,000 ","1,008,000",30,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",4,"$2,000 ","72,000",420,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",5,"$2,000 ","72,000",420,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",6,"$400 ","14,400",2,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",7,"$400 ","18,000",1,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",8,"$400 ","18,000",1,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",9,"$400 ","18,000",1,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",10,"$400 ","18,000",1,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",11,"$100 ","2,880",10,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",12,"$100 ","2,880",10,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",13,"$100 ","3,600",8,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",14,"$100 ","3,600",8,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",15,"$100 ","4,000",7,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",16,"$50 ","2,400",12,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",17,"$50 ","2,400",12,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",18,"$50 ","2,400",12,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",19,"$50 ","2,400",12,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",20,"$50 ","2,880",10,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",21,"$25 ",500,60,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",22,"$25 ",500,60,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",23,"$25 ",500,60,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",24,"$25 ",500,60,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",25,"$25 ",500,60,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",26,"$10 ",300,100,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",27,"$10 ",300,100,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",28,"$10 ",300,100,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",29,"$10 ",150,201,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",30,"$10 ",300,100,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",31,"$5 ",375,80,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",32,"$5 ",375,80,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",33,"$5 ",375,80,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",34,"$5 ",375,80,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",35,"$5 ",375,80,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",36,"$4 ",60,504,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",37,"$4 ",50,604,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",38,"$4 ",50,604,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",39,"$4 ",60,504,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",40,"$2 ",20,1,
MA,"$25,000 Bankroll 2008","6 98720 00223 9",41,"$2 ",25,1,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",1,"$5,000,000 ","8,064,000",10,1
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",2,"$1,000,000 ","2,016,000",40,4
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",3,"$50,000 ","1,008,000",80,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",4,"$10,000 ","168,000",480,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",5,"$10,000 ","201,600",400,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",6,"$10,000 ","201,600",400,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",7,"$4,000 ","144,000",560,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",8,"$4,000 ","144,000",560,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",9,"$4,000 ","144,000",560,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",10,"$4,000 ","144,000",560,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",11,"$4,000 ","144,000",560,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",12,"$1,000 ","16,000",5,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",13,"$1,000 ","18,000",4,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",14,"$1,000 ","16,000",5,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",15,"$1,000 ","18,000",4,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",16,"$1,000 ","18,000",4,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",17,"$500 ","2,880",28,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",18,"$500 ","3,600",22,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",19,"$500 ","6,000",13,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",20,"$500 ","3,600",22,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",21,"$500 ","4,500",17,
